psgc_code,correspondence_code,name,level,region,province,city_municipality
0631000102,063022102,Magsaysay,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000103,063022103,Magsaysay Village,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000104,063022104,Malipayon-Delgado,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000105,063022105,Mansaya-Lapuz,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000106,063022106,Marcelo H. del Pilar,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000107,063022107,Maria Clara,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000108,063022108,Maria Cristina,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000109,063022109,Mohon,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000110,063022110,Molo Boulevard,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000112,063022112,Montinola,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000113,063022113,Muelle Loney-Montes,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000114,063022114,Nabitasan,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000115,063022115,Navais,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000116,063022116,Nonoy,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000117,063022117,North Fundidor,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000118,063022118,North Baluarte,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000119,063022119,North San Jose,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000120,063022120,Oñate de Leon,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000121,063022121,Obrero-Lapuz,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000122,063022122,Ortiz,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000123,063022123,Osmeña,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000124,063022124,Our Lady Of Lourdes,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000125,063022125,Rizal Palapala I,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000126,063022126,Rizal Palapala II,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000127,063022127,PHHC Block 17,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000128,063022128,PHHC Block 22 NHA,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000129,063022129,Poblacion Molo,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000131,063022131,President Roxas,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000132,063022132,Progreso-Lapuz,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000133,063022133,Punong-Lapuz,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000134,063022134,Quezon,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000135,063022135,Quintin Salas,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000136,063022136,Rima-Rizal,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000137,063022137,Rizal Estanzuela,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000138,063022138,Rizal Ibarra,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000139,063022139,Railway,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000140,063022140,Roxas Village,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000144,063022144,Sambag,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000146,063022146,Sampaguita,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000148,063022148,San Agustin,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000149,063022149,San Antonio,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000150,063022150,San Felix,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000151,063022151,San Isidro,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000152,063022152,Hibao-an Norte,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000154,063022154,San Jose,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000155,063022155,San Jose,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000156,063022156,San Juan,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000157,063022157,San Nicolas,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000158,063022158,San Pedro,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000159,063022159,San Pedro,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000160,063022160,San Rafael,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000161,063022161,San Roque,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000163,063022163,San Vicente,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000164,063022164,Santa Filomena,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000165,063022165,Santa Rosa,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000166,063022166,Santo Domingo,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000167,063022167,Santo Niño Norte,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000168,063022168,Santo Niño Sur,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000169,063022169,Santo Rosario-Duran,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000170,063022170,Simon Ledesma,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000171,063022171,So-oc,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000172,063022172,South Baluarte,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000173,063022173,South San Jose,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000174,063022174,Taal,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000175,063022175,Tabuc Suba,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000176,063022176,Tabucan,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000177,063022177,Tacas,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
0631000178,063022178,Abeto Mirasol Taft South,Bgy,Region VI (Western Visayas),Iloilo,City of Iloilo 
